,kf,n,Kin,MBPT_HF,MBPT_2,MBPT_3,MBPT_4,total,Lambda,OrderEFT,Body,x,fit
588,1.50443,0.23,28.15867,-18.73994,-18.11906,-3.39022,-0.0585,-12.248662502428488,450,N2LO,NN+3N,0.5,1.0
589,1.52593,0.24,28.96906,-17.700800000000005,-18.78297,-3.4909299999999988,-0.07657000000000014,-11.14590588041392,450,N2LO,NN+3N,0.5,1.0
590,1.54683,0.25,29.76827,-16.531570000000002,-19.44579,-3.53087,-0.0912799999999998,-9.887682048953138,450,N2LO,NN+3N,0.5,1.0
591,1.56719,0.26,30.556890000000006,-15.23514,-20.10608,-3.5351300000000005,-0.10984999999999988,-8.47691449445847,450,N2LO,NN+3N,0.5,1.0
592,1.58703,0.27,31.33547,-13.814460000000004,-20.76647,-3.51815,-0.12580999999999976,-6.919530312708957,450,N2LO,NN+3N,0.5,1.0
593,1.60639,0.28,32.10448,-12.27256,-21.43101,-3.4806199999999987,-0.1450699999999996,-5.220513728556398,450,N2LO,NN+3N,0.5,1.0
594,1.62529,0.29,32.8644,-10.61255,-22.09962,-3.37564,-0.15914000000000006,-3.386835377863463,450,N2LO,NN+3N,0.5,1.0
595,1.64376,0.3,33.61562,-8.83755,-22.78167,-3.29319,-0.1790400000000001,-1.424859861501318,450,N2LO,NN+3N,0.5,1.0
596,1.66182,0.31,34.35855,-6.950789999999998,-23.46994,-3.0886100000000005,-0.19730000000000025,0.6578836771332135,450,N2LO,NN+3N,0.5,1.0
597,1.6795,0.32,35.09352,-4.955549999999995,-24.17945,-2.8979800000000004,-0.22406000000000026,2.8549732124229195,450,N2LO,NN+3N,0.5,1.0
598,1.69682,0.33,35.82087999999999,-2.8551300000000026,-24.91285,-2.6374400000000007,-0.2467900000000001,5.158914689811354,450,N2LO,NN+3N,0.5,1.0
599,1.71379,0.34,36.54093,-0.6528700000000001,-25.67604,-2.3623799999999995,-0.2742100000000001,7.560814722437499,450,N2LO,NN+3N,0.5,1.0
600,1.13972,0.05,16.16071,-8.3061,-1.3193,0.22299,-0.11644999999999996,6.6330179138763015,500,N2LO,NN-only,0.0,
601,1.2111299999999998,0.06,18.249370000000006,-9.67493,-1.4562,0.2638,-0.12880999999999998,7.263959459976604,500,N2LO,NN-only,0.0,
602,1.27499,0.07,20.22456,-10.97954,-1.58844,0.29778000000000004,-0.13557000000000002,7.8302782619282425,500,N2LO,NN-only,0.0,
603,1.33302,0.08,22.10753,-12.22558,-1.7165400000000002,0.3258,-0.14340000000000006,8.356036918822383,500,N2LO,NN-only,0.0,
604,1.3864,0.09,23.91344,-13.41777,-1.8406,0.34905,-0.14614000000000002,8.857023434472353,500,N2LO,NN-only,0.0,
605,1.43595,0.1,25.65352,-14.56018,-1.96051,0.36821,-0.14671000000000006,9.343648757603319,500,N2LO,NN-only,0.0,
606,1.48231,0.11,27.33645,-15.65644,-2.0756,0.38335,-0.14845000000000005,9.823353676842657,500,N2LO,NN-only,0.0,
607,1.52593,0.12,28.96906,-16.70974,-2.18646,0.39554,-0.14447000000000002,10.300899753737895,500,N2LO,NN-only,0.0,
608,1.56719,0.13,30.556890000000006,-17.72298,-2.29285,0.40506,-0.1452,10.779832095175948,500,N2LO,NN-only,0.0,
609,1.60639,0.14,32.10448,-18.6988,-2.39492,0.4114,-0.14461000000000002,11.262551433177919,500,N2LO,NN-only,0.0,
610,1.64376,0.15,33.61562,-19.63958,-2.49319,0.41816,-0.13940999999999998,11.750480009863622,500,N2LO,NN-only,0.0,
611,1.6795,0.16,35.09352,-20.54748,-2.5878,0.42175,-0.13849,12.24459787797997,500,N2LO,NN-only,0.0,
612,1.71379,0.17,36.54093,-21.4245,-2.67888,0.42453,-0.13648999999999994,12.74564817855213,500,N2LO,NN-only,0.0,
613,1.74675,0.18,37.96021,-22.27246,-2.7668,0.42753,-0.13832000000000005,13.253556112891033,500,N2LO,NN-only,0.0,
614,1.77852,0.19,39.35344,-23.093000000000004,-2.85189,0.42545,-0.13455000000000006,13.768616471794246,500,N2LO,NN-only,0.0,
615,1.80919,0.2,40.72243,-23.88763,-2.93465,0.42699,-0.13291000000000006,14.290429362186075,500,N2LO,NN-only,0.0,
616,1.83885,0.21,42.06877,-24.65774,-3.01507,0.42759,-0.13188999999999995,14.81866851536256,500,N2LO,NN-only,0.0,
617,1.86759,0.22,43.39391,-25.16095,-3.07581,0.42139,-0.13163000000000002,15.35312603188865,500,N2LO,NN-only,0.0,
618,1.89547,0.23,44.69911,-25.86249,-3.15154,0.42056,-0.13100000000000012,15.893153337797258,500,N2LO,NN-only,0.0,
619,1.92255,0.24,45.98552,-26.54211,-3.22553,0.4192,-0.13317,16.43818775893271,500,N2LO,NN-only,0.0,
620,1.94889,0.25,47.25419,-27.2008,-3.29821,0.41858,-0.13260000000000005,16.987773804537017,500,N2LO,NN-only,0.0,
621,1.97453,0.26,48.50605,-27.83945,-3.36961,0.41758,-0.13393000000000005,17.541139759048974,500,N2LO,NN-only,0.0,
622,1.99953,0.27,49.74195,-28.45887,-3.4402,0.41698999999999997,-0.13619000000000006,18.098044224422566,500,N2LO,NN-only,0.0,
623,2.02392,0.28,50.96269,-29.05978,-3.5098,0.41635,-0.13945000000000007,18.657688771319016,500,N2LO,NN-only,0.0,
624,2.04773,0.29,52.16898,-29.64286,-3.57881,0.41576,-0.14094,19.219342531618878,500,N2LO,NN-only,0.0,
625,2.071,0.3,53.36147,-30.2087,-3.64723,0.41602,-0.14441000000000004,19.782594222473108,500,N2LO,NN-only,0.0,
626,2.09376,0.31,54.54079,-30.75785,-3.71522,0.41587,-0.15028999999999998,20.346883949565324,500,N2LO,NN-only,0.0,
627,2.1160400000000004,0.32,55.70749,-31.2908,-3.78236,0.4165800000000001,-0.15433999999999992,20.91173201034627,500,N2LO,NN-only,0.0,
628,2.13786,0.33,56.86211,-31.807990000000004,-3.84911,0.4174100000000001,-0.15902,21.476478464034813,500,N2LO,NN-only,0.0,
629,2.15924,0.34,58.00511,-32.30984,-3.91565,0.41907,-0.16430999999999996,22.040524616751725,500,N2LO,NN-only,0.0,
630,0.90459,0.05,10.18061,-12.20211,-6.27693,-0.56782,-0.14806000000000008,-9.032033542600857,500,N2LO,NN-only,0.5,
631,0.96127,0.06,11.49638,-14.263,-6.7752300000000005,-0.39813,0.02878000000000025,-9.885759038330889,500,N2LO,NN-only,0.5,
632,1.01196,0.07,12.74067,-16.249579999999998,-7.17564,-0.25236,0.15653000000000006,-10.752210252158875,500,N2LO,NN-only,0.5,
633,1.0580200000000002,0.08,13.92687,-18.16929,-7.4984600000000015,-0.13036000000000006,0.2515999999999998,-11.611639404843118,500,N2LO,NN-only,0.5,
634,1.10038,0.09,15.064520000000002,-20.02789,-7.760219999999999,-0.03090000000000004,0.31277,-12.452700036938495,500,N2LO,NN-only,0.5,
635,1.13972,0.1,16.16071,-21.83,-7.97178,0.04932000000000003,0.34886000000000017,-13.269256043445239,500,N2LO,NN-only,0.5,
636,1.17651,0.11,17.220879999999998,-23.57944,-8.14308,0.11356999999999998,0.36213999999999946,-14.057362743752492,500,N2LO,NN-only,0.5,
637,1.2111299999999998,0.12,18.249370000000006,-25.27947,-8.281930000000001,0.16533999999999993,0.3629899999999995,-14.815484301819652,500,N2LO,NN-only,0.5,
638,1.24388,0.13,19.24964,-26.932890000000004,-8.39311,0.2045,0.3695800000000001,-15.543338402879272,500,N2LO,NN-only,0.5,
639,1.27499,0.14,20.22456,-28.54216,-8.48402,0.23706999999999995,0.3489499999999999,-16.241181523698742,500,N2LO,NN-only,0.5,
640,1.30465,0.15,21.17651,-30.10949,-8.5569,0.25946,0.33064000000000004,-16.909854922203067,500,N2LO,NN-only,0.5,
641,1.33302,0.16,22.10753,-31.63683,-8.61578,0.2776500000000001,0.3248500000000001,-17.550590060251125,500,N2LO,NN-only,0.5,
642,1.3602299999999998,0.17,23.01934,-33.12597,-8.66337,0.29163,0.29972,-18.16471227604734,500,N2LO,NN-only,0.5,
643,1.3864,0.18,23.91344,-34.57855,-8.70223,0.29999000000000003,0.2605799999999996,-18.753880700519403,500,N2LO,NN-only,0.5,
644,1.41161,0.19,24.79111,-35.99607,-8.73456,0.30749,0.23417999999999986,-19.31926126583403,500,N2LO,NN-only,0.5,
645,1.43595,0.2,25.65352,-37.3799,-8.76131,0.31322999999999995,0.19720000000000049,-19.862541755852817,500,N2LO,NN-only,0.5,
646,1.4595,0.21,26.50167,-38.73135,-8.784939999999999,0.31529,0.19376999999999955,-20.385395735416296,500,N2LO,NN-only,0.5,
647,1.48231,0.22,27.33645,-39.90797,-8.73793,0.31315000000000004,0.1530999999999998,-20.88898107162595,500,N2LO,NN-only,0.5,
648,1.50443,0.23,28.15867,-41.18216,-8.75602,0.3139,0.13029999999999986,-21.374565202485883,500,N2LO,NN-only,0.5,
649,1.52593,0.24,28.96906,-42.4265,-8.775089999999999,0.31358,0.10636000000000023,-21.843922456460405,500,N2LO,NN-only,0.5,
650,1.54683,0.25,29.76827,-43.64199,-8.79519,0.31352,0.08220000000000027,-22.297777759790733,500,N2LO,NN-only,0.5,
651,1.56719,0.26,30.556890000000006,-44.82957,-8.81815,0.31278,0.06003999999999988,-22.737752832571914,500,N2LO,NN-only,0.5,
652,1.58703,0.27,31.33547,-45.99014,-8.84475,0.31138000000000005,0.037289999999999816,-23.164612274881165,500,N2LO,NN-only,0.5,
653,1.60639,0.28,32.10448,-47.12455,-8.87535,0.31115000000000004,0.013959999999999972,-23.5795533118162,500,N2LO,NN-only,0.5,
654,1.62529,0.29,32.8644,-48.2336,-8.91113,0.31038000000000004,-0.0068200000000000465,-23.98333571463627,500,N2LO,NN-only,0.5,
655,1.64376,0.3,33.61562,-49.31806,-8.95204,0.31077,-0.029289999999999594,-24.3769202325052,500,N2LO,NN-only,0.5,
656,1.66182,0.31,34.35855,-50.37865,-8.99935,0.3113,-0.05106999999999995,-24.761036423871246,500,N2LO,NN-only,0.5,
657,1.6795,0.32,35.09352,-51.41606,-9.05408,0.31175,-0.07348999999999961,-25.136606106406816,500,N2LO,NN-only,0.5,
658,1.69682,0.33,35.82087999999999,-52.43096,-9.1165,0.31267,-0.09205999999999936,-25.50431635517907,500,N2LO,NN-only,0.5,
659,1.71379,0.34,36.54093,-53.42398000000001,-9.18776,0.31442000000000003,-0.11368,-25.864619434743418,500,N2LO,NN-only,0.5,
660,1.13972,0.05,16.16071,-7.79485,-1.3988,0.25913,-0.11644999999999996,7.1101203393373,500,N2LO,NN+3N,0.0,4.0
661,1.2111299999999998,0.06,18.249370000000006,-8.9052,-1.6093399999999998,0.30598999999999993,-0.12880999999999998,7.905903714505257,500,N2LO,NN+3N,0.0,4.0
662,1.27499,0.07,20.22456,-9.89466,-1.83606,0.34515,-0.13557000000000002,8.703715656725763,500,N2LO,NN+3N,0.0,4.0
663,1.33302,0.08,22.10753,-10.76819,-2.07685,0.37792,-0.14340000000000006,9.506716509804392,500,N2LO,NN+3N,0.0,4.0
664,1.3864,0.09,23.91344,-11.53016,-2.32864,0.40495,-0.14614000000000002,10.324469894949289,500,N2LO,NN+3N,0.0,4.0
665,1.43595,0.1,25.65352,-12.18454,-2.58856,0.42865,-0.14671000000000006,11.167897298633761,500,N2LO,NN+3N,0.0,4.0
666,1.48231,0.11,27.33645,-12.7351,-2.85174,0.44767,-0.14845000000000005,12.048196657438893,500,N2LO,NN+3N,0.0,4.0
667,1.52593,0.12,28.96906,-13.18542,-3.11646,0.46428,-0.14447000000000002,12.974504382986197,500,N2LO,NN+3N,0.0,4.0
668,1.56719,0.13,30.556890000000006,-13.538979999999999,-3.37905,0.47853999999999997,-0.1452,13.954924740084607,500,N2LO,NN+3N,0.0,4.0
669,1.60639,0.14,32.10448,-13.7992,-3.6370400000000003,0.49391999999999997,-0.14461000000000002,14.995790448556363,500,N2LO,NN+3N,0.0,4.0
670,1.64376,0.15,33.61562,-13.96943,-3.8894,0.5057499999999999,-0.13940999999999998,16.10137790468798,500,N2LO,NN+3N,0.0,4.0
671,1.6795,0.16,35.09352,-14.05299,-4.13373,0.5203300000000001,-0.13849,17.2747241588786,500,N2LO,NN+3N,0.0,4.0
672,1.71379,0.17,36.54093,-14.053209999999998,-4.36916,0.5341199999999999,-0.13648999999999994,18.517999601806878,500,N2LO,NN+3N,0.0,4.0
673,1.74675,0.18,37.96021,-13.973389999999998,-4.593380000000002,0.5530400000000001,-0.13832000000000005,19.830953144539308,500,N2LO,NN+3N,0.0,4.0
674,1.77852,0.19,39.35344,-13.816820000000002,-4.806380000000001,0.5707399999999999,-0.13455000000000006,21.213848301122198,500,N2LO,NN+3N,0.0,4.0
675,1.80919,0.2,40.72243,-13.58678,-5.0088,0.5913700000000001,-0.13291000000000006,22.664733001945933,500,N2LO,NN+3N,0.0,4.0
676,1.83885,0.21,42.06877,-13.286570000000001,-5.20129,0.6121700000000001,-0.13188999999999995,24.181442733579388,500,N2LO,NN+3N,0.0,4.0
677,1.86759,0.22,43.39391,-12.67588,-5.34992,0.6229,-0.13163000000000002,25.761851798395583,500,N2LO,NN+3N,0.0,4.0
678,1.89547,0.23,44.69911,-12.221940000000002,-5.5157300000000005,0.6573199999999999,-0.13100000000000012,27.402267513853076,500,N2LO,NN+3N,0.0,4.0
679,1.92255,0.24,45.98552,-11.706740000000002,-5.67033,0.6849400000000001,-0.13317,29.09897620353331,500,N2LO,NN+3N,0.0,4.0
680,1.94889,0.25,47.25419,-11.13355,-5.81472,0.7117899999999999,-0.13260000000000005,30.848400792725442,500,N2LO,NN+3N,0.0,4.0
681,1.97453,0.26,48.50605,-10.50556,-5.94851,0.7129300000000001,-0.13393000000000005,32.645792316032384,500,N2LO,NN+3N,0.0,4.0
682,1.99953,0.27,49.74195,-9.82592,-6.07302,0.77369,-0.13619000000000006,34.487996775176725,500,N2LO,NN+3N,0.0,4.0
683,2.02392,0.28,50.96269,-9.09773,-6.1887,0.8018399999999999,-0.13945000000000007,36.36995246074184,500,N2LO,NN+3N,0.0,4.0
684,2.04773,0.29,52.16898,-8.324009999999998,-6.29649,0.83145,-0.14094,38.286715546548294,500,N2LO,NN+3N,0.0,4.0
685,2.071,0.3,53.36147,-7.5077099999999986,-6.397469999999998,0.8874599999999999,-0.14441000000000004,40.23438616814019,500,N2LO,NN+3N,0.0,4.0
686,2.09376,0.31,54.54079,-6.651710000000001,-6.49103,0.95178,-0.15028999999999998,42.20855077102533,500,N2LO,NN+3N,0.0,4.0
687,2.1160400000000004,0.32,55.70749,-5.758790000000001,-6.57948,0.98675,-0.15433999999999992,44.205080194768016,500,N2LO,NN+3N,0.0,4.0
688,2.13786,0.33,56.86211,-4.831610000000001,-6.6622200000000005,1.01788,-0.15902,46.21922444362281,500,N2LO,NN+3N,0.0,4.0
689,2.15924,0.34,58.00511,-3.87276,-6.73953,1.11103,-0.16430999999999996,48.24647102893505,500,N2LO,NN+3N,0.0,4.0
690,0.90459,0.05,10.18061,-11.33365,-6.84449,-0.11510999999999999,-0.14806000000000008,-8.261785679962486,500,N2LO,NN+3N,0.5,4.0
691,0.96127,0.06,11.49638,-12.97012,-7.623769999999999,0.06386000000000001,0.02878000000000025,-9.00335011864081,500,N2LO,NN+3N,0.5,4.0
692,1.01196,0.07,12.74067,-14.441860000000002,-8.360510000000001,0.17447000000000007,0.15653000000000006,-9.72515349695459,500,N2LO,NN+3N,0.5,4.0
693,1.0580200000000002,0.08,13.92687,-15.754879999999998,-9.07203,0.2196,0.2515999999999998,-10.42846881551668,500,N2LO,NN+3N,0.5,4.0
694,1.10038,0.09,15.064520000000002,-16.91378,-9.77135,0.20602999999999988,0.31277,-11.104845436289907,500,N2LO,NN+3N,0.5,4.0
695,1.13972,0.1,16.16071,-17.922259999999994,-10.46579,0.14316000000000012,0.34886000000000017,-11.741818363778293,500,N2LO,NN+3N,0.5,4.0
696,1.17651,0.11,17.220879999999998,-18.783430000000006,-11.16162,0.04316999999999993,0.36213999999999946,-12.324785987846553,500,N2LO,NN+3N,0.5,4.0
697,1.2111299999999998,0.12,18.249370000000006,-19.49996,-11.86302,-0.0799399999999999,0.3629899999999995,-12.839500900357962,500,N2LO,NN+3N,0.5,4.0
698,1.24388,0.13,19.24964,-20.07424,-12.56986,-0.2270699999999998,0.3695800000000001,-13.272404144518077,500,N2LO,NN+3N,0.5,4.0
699,1.27499,0.14,20.22456,-20.5084,-13.2869,-0.38131000000000015,0.3489499999999999,-13.610837461426854,500,N2LO,NN+3N,0.5,4.0
700,1.30465,0.15,21.17651,-20.804450000000006,-14.012530000000002,-0.5280500000000001,0.33064000000000004,-13.84345171879977,500,N2LO,NN+3N,0.5,4.0
701,1.33302,0.16,22.10753,-20.96423,-14.7464,-0.6757600000000001,0.3248500000000001,-13.960218268446624,500,N2LO,NN+3N,0.5,4.0
702,1.3602299999999998,0.17,23.01934,-20.989510000000006,-15.48925,-0.7985500000000001,0.29972,-13.952367458492517,500,N2LO,NN+3N,0.5,4.0
703,1.3864,0.18,23.91344,-20.88201,-16.24098,-0.91189,0.2605799999999996,-13.812320459634066,500,N2LO,NN+3N,0.5,4.0
704,1.41161,0.19,24.79111,-20.643370000000004,-16.99918,-1.0009299999999999,0.23417999999999986,-13.533803697675467,500,N2LO,NN+3N,0.5,4.0
705,1.43595,0.2,25.65352,-20.27521,-17.76306,-1.0517900000000004,0.19720000000000049,-13.111531751230359,500,N2LO,NN+3N,0.5,4.0
706,1.4595,0.21,26.50167,-19.779139999999998,-18.53236,-1.0558200000000002,0.19376999999999955,-12.541008356027305,500,N2LO,NN+3N,0.5,4.0
707,1.48231,0.22,27.33645,-19.01313,-19.166130000000006,-1.0125399999999998,0.1530999999999998,-11.819147642701864,500,N2LO,NN+3N,0.5,4.0
708,1.50443,0.23,28.15867,-18.250000000000004,-19.936320000000002,-0.9486700000000001,0.13029999999999986,-10.943765945732594,500,N2LO,NN+3N,0.5,4.0
709,1.52593,0.24,28.96906,-17.362869999999994,-20.71291,-0.8319000000000005,0.10636000000000023,-9.912258714437485,500,N2LO,NN+3N,0.5,4.0
710,1.54683,0.25,29.76827,-16.353369999999998,-21.49319,-0.6657599999999997,0.08220000000000027,-8.724715697579086,500,N2LO,NN+3N,0.5,4.0
711,1.56719,0.26,30.556890000000006,-15.223099999999995,-22.27958000000001,-0.4616700000000002,0.06003999999999988,-7.3795559499412775,500,N2LO,NN+3N,0.5,4.0
712,1.58703,0.27,31.33547,-13.973720000000002,-23.06989,-0.18397,0.037289999999999816,-5.877872809767723,500,N2LO,NN+3N,0.5,4.0
713,1.60639,0.28,32.10448,-12.60687,-23.86671,0.13484999999999991,0.013959999999999972,-4.219732350669801,500,N2LO,NN+3N,0.5,4.0
714,1.62529,0.29,32.8644,-11.124250000000005,-24.66543,0.5163000000000002,-0.0068200000000000465,-2.407040426507592,500,N2LO,NN+3N,0.5,4.0
715,1.64376,0.3,33.61562,-9.527560000000001,-25.47485,0.9729399999999996,-0.029289999999999594,-0.4410660406574607,500,N2LO,NN+3N,0.5,4.0
716,1.66182,0.31,34.35855,-7.818539999999999,-26.29052,1.4724600000000008,-0.05106999999999995,1.675775596871972,500,N2LO,NN+3N,0.5,4.0
717,1.6795,0.32,35.09352,-5.998940000000005,-27.11596,2.0471699999999995,-0.07348999999999961,3.942185180261731,500,N2LO,NN+3N,0.5,4.0
718,1.69682,0.33,35.82087999999999,-4.07056,-27.9549,2.54694,-0.09205999999999936,6.355752684175968,500,N2LO,NN+3N,0.5,4.0
719,1.71379,0.34,36.54093,-2.0352299999999985,-28.80398000000001,3.4077499999999987,-0.11368,8.912506151013076,500,N2LO,NN+3N,0.5,4.0
720,1.13972,0.05,16.16071,-8.26503,-1.40487,0.10255000000000004,-0.04575,6.543481890347948,450,N3LO,NN-only,0.0,
721,1.2111299999999998,0.06,18.249370000000006,-9.64903,-1.55985,0.12818,-0.044130000000000016,7.132964012277796,450,N3LO,NN-only,0.0,
722,1.27499,0.07,20.22456,-10.97942,-1.70482,0.14587999999999998,-0.04089000000000001,7.654025390497168,450,N3LO,NN-only,0.0,
723,1.33302,0.08,22.10753,-12.26248,-1.84026,0.15875999999999998,-0.03519000000000001,8.129478306319811,450,N3LO,NN-only,0.0,
724,1.3864,0.09,23.91344,-13.5032,-1.96607,0.166,-0.031109999999999968,8.574000475177058,450,N3LO,NN-only,0.0,
725,1.43595,0.1,25.65352,-14.70564,-2.0828,0.16958,-0.02405999999999997,8.997176637141479,450,N3LO,NN-only,0.0,
726,1.48231,0.11,27.33645,-15.873120000000002,-2.19104,0.17059999999999995,-0.01861000000000001,9.405832677623607,450,N3LO,NN-only,0.0,
727,1.52593,0.12,28.96906,-17.00839,-2.29145,0.16882999999999998,-0.017110000000000014,9.804402002854317,450,N3LO,NN-only,0.0,
728,1.56719,0.13,30.556890000000006,-18.11373,-2.38422,0.16592,-0.014629999999999975,10.19623948033859,450,N3LO,NN-only,0.0,
729,1.60639,0.14,32.10448,-19.19106,-2.47112,0.16055,-0.01170999999999997,10.583707749175574,450,N3LO,NN-only,0.0,
730,1.64376,0.15,33.61562,-20.24198,-2.55227,0.15515,-0.008740000000000027,10.968346631889176,450,N3LO,NN-only,0.0,
731,1.6795,0.16,35.09352,-21.26786,-2.6288,0.14882,-0.007770000000000027,11.351321095199296,450,N3LO,NN-only,0.0,
732,1.71379,0.17,36.54093,-22.26989,-2.70173,0.14262,-0.01163,11.733582832988759,450,N3LO,NN-only,0.0,
733,1.74675,0.18,37.96021,-23.24911,-2.77189,0.13662000000000002,-0.01068000000000005,12.11543708475051,450,N3LO,NN-only,0.0,
734,1.77852,0.19,39.35344,-24.20644,-2.84004,0.1297,-0.009809999999999984,12.497451271567343,450,N3LO,NN-only,0.0,
735,1.80919,0.2,40.72243,-25.14272,-2.90728,0.12502,-0.011150000000000049,12.879655930945091,450,N3LO,NN-only,0.0,
736,1.83885,0.21,42.06877,-26.05875,-2.97405,0.12009,-0.019119999999999943,13.262125104273537,450,N3LO,NN-only,0.0,
737,1.86759,0.22,43.39391,-26.7163,-3.02421,0.11276,-0.02092,13.645001937464485,450,N3LO,NN-only,0.0,
738,1.89547,0.23,44.69911,-27.57191,-3.09044,0.10948,-0.025829999999999964,14.028098868706138,450,N3LO,NN-only,0.0,
739,1.92255,0.24,45.98552,-28.40877,-3.15767,0.10674999999999996,-0.03073999999999993,14.411280388020941,450,N3LO,NN-only,0.0,
740,1.94889,0.25,47.25419,-29.22763,-3.22655,0.10519,-0.03538000000000005,14.794474365377937,450,N3LO,NN-only,0.0,
741,1.97453,0.26,48.50605,-30.02925,-3.29747,0.10459,-0.04369000000000009,15.177377429289209,450,N3LO,NN-only,0.0,
742,1.99953,0.27,49.74195,-30.81437,-3.37051,0.10562,-0.05109999999999995,15.560042838955724,450,N3LO,NN-only,0.0,
743,2.02392,0.28,50.96269,-31.58377,-3.44676,0.10824,-0.059809999999999926,15.942128866419125,450,N3LO,NN-only,0.0,
744,2.04773,0.29,52.16898,-32.33821,-3.52626,0.11222,-0.06968999999999997,16.323334041823045,450,N3LO,NN-only,0.0,
745,2.071,0.3,53.36147,-33.07848,-3.60895,0.11669000000000003,-0.0816,16.703565426181513,450,N3LO,NN-only,0.0,
746,2.09376,0.31,54.54079,-33.80536,-3.69556,0.12499,-0.09288000000000002,17.08261984775868,450,N3LO,NN-only,0.0,
747,2.1160400000000004,0.32,55.70749,-34.51965,-3.78615,0.134,-0.10934000000000003,17.460339767406367,450,N3LO,NN-only,0.0,
748,2.13786,0.33,56.86211,-35.22213,-3.88123,0.14645999999999998,-0.1256199999999999,17.836439647483758,450,N3LO,NN-only,0.0,
749,2.15924,0.34,58.00511,-35.9136,-3.98109,0.16054999999999994,-0.14264999999999986,18.21066868187654,450,N3LO,NN-only,0.0,
750,0.904594,0.05,10.1806,-12.2751,-6.18446,-0.7758700000000001,0.027909999999999883,-9.049820843167254,450,N3LO,NN-only,0.5,
751,0.96127,0.06,11.49638,-14.37093,-6.70107,-0.6189100000000001,0.23631,-9.933920714909618,450,N3LO,NN-only,0.5,
752,1.01196,0.07,12.7407,-16.3998,-7.12384,-0.47641999999999995,0.3885100000000001,-10.839608383306768,450,N3LO,NN-only,0.5,
753,1.0580200000000002,0.08,13.92687,-18.36951,-7.4717,-0.3504600000000001,0.4967899999999998,-11.74761161612696,450,N3LO,NN-only,0.5,
754,1.10038,0.09,15.0645,-20.286,-7.7602699999999984,-0.2394000000000001,0.5853199999999998,-12.646747565144324,450,N3LO,NN-only,0.5,
755,1.13972,0.1,16.16071,-22.15422,-8.00077,-0.14203,0.6099500000000002,-13.531177938901237,450,N3LO,NN-only,0.5,
756,1.17651,0.11,17.220879999999998,-23.97813,-8.20359,-0.05796999999999996,0.6590299999999998,-14.397390423815523,450,N3LO,NN-only,0.5,
757,1.2111299999999998,0.12,18.249370000000006,-25.76116,-8.37389,0.016089999999999938,0.6557200000000003,-15.244498684696737,450,N3LO,NN-only,0.5,
758,1.24388,0.13,19.24964,-27.50624,-8.519260000000001,0.07952999999999992,0.6608799999999997,-16.07301356404787,450,N3LO,NN-only,0.5,
759,1.27499,0.14,20.22456,-29.21589,-8.64488,0.13471999999999995,0.6564199999999998,-16.884033392518177,450,N3LO,NN-only,0.5,
760,1.30465,0.15,21.17651,-30.89235,-8.75487,0.18365,0.6356299999999999,-17.679279343472444,450,N3LO,NN-only,0.5,
761,1.33302,0.16,22.10753,-32.5376,-8.85268,0.2272800000000001,0.5991900000000003,-18.46087109792279,450,N3LO,NN-only,0.5,
762,1.3602299999999998,0.17,23.01934,-34.15339,-8.94155,0.26477,0.5755299999999999,-19.23096790935233,450,N3LO,NN-only,0.5,
763,1.3864,0.18,23.91344,-35.74131,-9.02388,0.29925,0.5577000000000003,-19.99207225311693,450,N3LO,NN-only,0.5,
764,1.41161,0.19,24.79111,-37.30276,-9.10391,0.32894,0.5165899999999997,-20.745963874498557,450,N3LO,NN-only,0.5,
765,1.43595,0.2,25.65352,-38.83904,-9.18236,0.35769,0.4832099999999997,-21.49501122481888,450,N3LO,NN-only,0.5,
766,1.4595,0.21,26.50167,-40.35131,-9.26169,0.3838,0.4587200000000005,-22.241518931907194,450,N3LO,NN-only,0.5,
767,1.48231,0.22,27.33645,-41.84059,-9.34444,0.40763,0.3992599999999995,-22.986988539632875,450,N3LO,NN-only,0.5,
768,1.50443,0.23,28.15867,-43.30791,-9.43176,0.4289799999999999,0.3663600000000001,-23.732975304330466,450,N3LO,NN-only,0.5,
769,1.52593,0.24,28.96906,-44.75412,-9.52636,0.45128,0.3356700000000004,-24.48178283654852,450,N3LO,NN-only,0.5,
770,1.54683,0.25,29.76827,-46.18003,-9.63053,0.4721099999999999,0.3026300000000002,-25.23401864315383,450,N3LO,NN-only,0.5,
771,1.56719,0.26,30.556890000000006,-47.58638,-9.74405,0.49317,0.26860000000000017,-25.99170567398687,450,N3LO,NN-only,0.5,
772,1.58703,0.27,31.33547,-48.97385,-9.87055,0.5144000000000001,0.22414999999999896,-26.755406913958723,450,N3LO,NN-only,0.5,
773,1.60639,0.28,32.10448,-50.34309,-10.01173,0.53591,0.18651000000000065,-27.526406713841425,450,N3LO,NN-only,0.5,
774,1.62529,0.29,32.8644,-51.69466,-10.17032,0.5576300000000001,0.15625,-28.305179392758873,450,N3LO,NN-only,0.5,
775,1.64376,0.3,33.61562,-53.02911,-10.34782,0.58125,0.10751,-29.09256206360442,450,N3LO,NN-only,0.5,
776,1.66182,0.31,34.35855,-54.34695,-10.54748,0.6078499999999999,0.06471999999999989,-29.888941646480816,450,N3LO,NN-only,0.5,
777,1.6795,0.32,35.09352,-55.64863,-10.77263,0.6375699999999999,0.017330000000000734,-30.695120838674484,450,N3LO,NN-only,0.5,
